Wavelength,2700k-hue,3400k-hue,4100k-hue,5000k-hue,6500k-hue,blueLEDalmost,greenLEDalmost,redLED,This data is licensed from the f.luxometer project (https://fluxometer.com/) and f.lux Software LLC by CC-Attribution: https://creativecommons.org/licenses/by/4.0/
403.21,-0.0015526000000000001,-0.0007932799999999999,-0.00036263999999999996,-0.0011786000000000001,-0.00099727,-0.00046664,-0.00098594,-0.0040420000000000005
403.58,-0.0021498999999999997,-0.0017065,-0.0013135,-0.0020208,-0.0014482999999999998,-0.0007319399999999999,-0.0013921,-0.006605100000000001
403.95,-0.00069634,-0.0006852,-0.00093588,-0.0006350600000000001,-0.00041781,-0.000497,-0.00080219,-0.0033982
404.33,-0.0018226000000000002,-0.0019555,-0.0017118,-0.0019943,-0.0018392,-0.0012166,-0.0021051,-0.008125
404.7,-0.00091965,-0.0011179,-0.0002423,-0.00048460999999999996,-0.0010188,-0.00045351,-0.00082603,-0.0047543
405.07,-0.0008257200000000001,-0.00098977,-0.00051403,-0.00056324,-0.00078198,-0.00050663,-0.0007327599999999999,-0.00432
405.44,-0.00084774,-0.0007499300000000001,0.000016303,-0.00036953,-0.00051082,-0.00067129,-0.00010325000000000002,-0.0052893
405.81,-0.00051827,-0.00085839,-0.00048588,-0.00030233,-0.000059385,-0.00087067,-0.00045349,-0.0052187
406.19,-0.0025049,-0.0022051,-0.0018037,-0.0020606,-0.0016806,-0.0013407,-0.0015681999999999998,-0.009973
406.56,-0.001933,-0.0018478000000000001,-0.0014165,-0.0017999000000000001,-0.0013844999999999999,-0.0013704,-0.0015922,-0.0073309000000000004
406.93,0.000047600000000000005,0.00029089000000000003,0.00032261999999999997,0.00013222,0.00061351,-0.000054444,0.00009520000000000001,-0.0030675000000000003
407.3,-0.00081992,-0.0005939200000000001,-0.00057815,-0.00053085,-0.00045201,-0.00021642000000000002,-0.00042573000000000003,-0.0039069
407.67,0.00070086,0.0010304000000000001,0.0006224,0.0010356,0.0010984,0.00008973500000000001,0.00055964,0.00034868000000000003
408.05,-0.00082575,-0.00027005999999999997,-0.00087768,-0.00038431,-0.00021812000000000003,-0.00028513000000000003,-0.00060243,-0.0045875
408.42,-0.0014559,-0.001203,-0.0011462,-0.00072797,-0.00086737,-0.00026574,-0.0008777,-0.0076584
408.79,0.00073342,0.00073342,0.0008052199999999999,0.0012975999999999999,0.0008103499999999999,0.00024638,0.0008565100000000001,0.0007351199999999999
409.16,-0.0019583,-0.0018054000000000002,-0.0015402,-0.0015402,-0.0012393,-0.00020999000000000001,-0.0017085,-0.008108800000000001
409.53,-0.0008978300000000001,-0.00091812,-0.00084711,-0.00038551000000000004,-0.00061377,-0.0007136299999999999,-0.0007355100000000001,-0.004582200000000001
409.91,-0.00042403000000000004,-0.00035841,0.000095912,0.00017163,-0.000060576,-0.00020786,-0.00032812,-0.0055528
410.28,-3.4654999999999998e-18,-0.00020097,0.00033161000000000003,0.00018088,0.00026126000000000003,0.0002586,-0.00039692,-0.0037013000000000002
410.65,-0.00020982000000000002,0.00048459,0.00010491000000000001,0.00068441,0.0007793300000000001,-0.000034284,0.0000049956999999999995,-0.0045295000000000005
411.02,-0.00016416,0.0006715699999999999,0.0007163400000000001,0.0007810100000000001,0.00097999,0.00051209,0.0002537,-0.0030179
411.39,-0.0006328200000000001,-0.00006427,0.00010382,0.00047956,0.00025214,0.00040714,0.00017798000000000003,-0.0046637
411.76,0.00019193000000000001,0.00091044,0.00064961,0.0009448900000000001,0.0014862,0.0015536,0.0010138,-0.00083662
412.14,0.00079902,0.0016225999999999999,0.0010637,0.001201,0.0014804,0.00026913,0.0009411799999999999,-0.0019444
412.51,-0.00025356,-0.000053639,0.00038522000000000003,-0.00011214999999999999,0.000029256999999999998,-0.000016732,-0.00037059,-0.0066967
412.88,0.00054366,0.0015484000000000001,0.0017377999999999998,0.0020144,0.0019464999999999999,0.0011659,0.0015484000000000001,-0.001343
413.25,0.00043885,0.0009307400000000001,0.0011092,0.0012201,0.001683,0.0006122699999999999,0.0006558600000000001,-0.0031185
413.62,0.00011997,0.00056627,0.00069584,0.0010702,0.0013916999999999998,0.00057634,0.00057107,-0.004399
413.99,-0.0006393600000000001,-0.00035308,-0.000042941999999999996,0.00031491,0.00019085,0.00027833,-0.00015268,-0.0072365
414.37,0.0010537,0.0019319,0.0025774,0.0022451,0.0027150000000000004,0.00047232999999999997,0.0013955,-0.00015821999999999999
414.74,0.00041495999999999997,0.0009006500000000001,0.0013109,0.0013628000000000002,0.0016363,0.0007442999999999999,0.00046211,-0.005595599999999999
415.11,0.00020183,0.00099508,0.0010326,0.0010279,0.0016334000000000001,0.00098247,0.00089182,-0.0047876
415.48,0.0013746,0.0020806,0.0018655,0.0022443,0.002983,0.0012033,0.0015242,-0.0018858
415.85,0.0007776800000000001,0.0015507000000000001,0.0017416,0.0021095,0.0026124000000000004,0.0012464,0.0013737,-0.0040669
416.22,0.00015296,0.00080651,0.0013257,0.0017567,0.0019746,0.00077934,0.00028738,-0.0058403000000000005
416.59,0.00040576,0.00098212,0.0019181,0.0023469000000000003,0.0024346000000000003,0.0013289999999999999,0.0008391800000000001,-0.0025975
416.96,0.00046853,0.00079008,0.0017134,0.0020257,0.0024024000000000003,0.0007092900000000001,0.00075333,-0.0043179
417.33,0.0014592,0.0023877,0.0027217,0.0032523,0.0038651999999999996,0.0014597,0.0018891,-0.00062514
417.71,0.00072446,0.0012758000000000001,0.0018317000000000001,0.0021278,0.0030345,0.0010475,0.00069257,-0.0051791
418.08,0.0012429,0.0018690000000000002,0.0028806,0.0030439,0.0034431,0.0020702000000000003,0.0016558,-0.0026159
418.45,0.00067748,0.0019557,0.002195,0.0028996,0.0034597,0.0015343000000000002,0.0013053000000000001,-0.0032519
418.82,0.0010188,0.0021955,0.0027455,0.0029573,0.0032278000000000003,0.0023668,0.0013750000000000001,-0.003862
419.19,0.00058433,0.0014204,0.0021305,0.0029126000000000004,0.0031149,0.0020976000000000002,0.00079558,-0.0039704
419.56,0.00076057,0.0016285,0.0023846,0.0037268,0.0038521000000000002,0.0027018999999999997,0.0015614000000000001,-0.0035643000000000003
419.93,0.0011043000000000001,0.0020751,0.003077,0.0032239,0.0046756,0.0028420000000000003,0.0015762999999999999,-0.0034584
420.3,0.0007105200000000001,0.0019184000000000002,0.0025179,0.0034505000000000004,0.0039700000000000004,0.0027124,0.0011546,-0.0059506
420.67,0.0011151,0.0020974,0.0029868,0.0038983000000000004,0.0044248,0.0026267,0.0012965,-0.0047051
